nombre_id,area,perimetro,ancho,altura,circularidad,feret,FeretAngle,min_feret,razon_aspecto,redondez,Solidity,esferoide,dia,diametro,poblacion_celular
Esferas_BT474_dia_1_well_1_100X_1_blob_24,396.9016,73.3579,22.4185,22.4185,0.9268,23.2373,127.875,22.4185,1.0075,0.9926,0.963,si,1,22.8279,1.92765542149418
Esferas_BT474_dia_1_well_1_100X_1_blob_25,514.5875,83.9943,25.8152,25.1359,0.9166,26.8751,20.7256,25.1359,1.0484,0.9539,0.9637,si,1,26.0055,2.8498837472811087
Esferas_BT474_dia_1_well_1_100X_1_blob_26,1192.0893,134.8854,38.7228,44.837,0.8234,49.4573,127.1847,31.8425,1.6305,0.6133,0.9584,si,1,40.6499,10.884537113214032
Esferas_BT474_dia_1_well_1_100X_1_blob_27,480.897,82.0728,22.4185,27.1739,0.8971,28.3867,111.0375,21.9125,1.3041,0.7668,0.963,si,1,25.1496,2.577654859089673
Esferas_BT474_dia_1_well_1_100X_1_blob_30,502.1267,83.9943,24.4565,25.8152,0.8944,27.8864,34.0772,23.7165,1.1334,0.8823,0.9637,si,1,25.80145,2.7833246108998724
Esferas_BT474_dia_1_well_1_100X_1_blob_31,697.3469,97.9109,28.5326,30.5707,0.9141,31.6681,112.7144,28.5326,1.0837,0.9228,0.9677,si,1,30.10035,4.4192254336075
Esferas_BT474_dia_1_well_1_100X_1_blob_32,1599.1442,151.8208,48.913,40.7609,0.8718,50.7651,15.5241,40.7609,1.2269,0.8151,0.9728,si,1,45.76300000000001,15.530126051528711
Esferas_BT474_dia_1_well_1_100X_1_blob_36,406.5934,74.1538,23.0978,21.7391,0.9292,24.4942,33.6901,21.7391,1.0919,0.9158,0.966,si,1,23.11665,2.0017332935650782
Esferas_BT474_dia_1_well_1_100X_1_blob_38,462.4365,78.9575,23.7772,24.4565,0.9321,25.3643,20.3764,23.7772,1.0166,0.9837,0.9658,si,1,24.57075,2.403735952664331
Esferas_BT474_dia_1_well_1_100X_1_blob_39,456.8983,79.3554,24.4565,23.7772,0.9118,25.145,128.4181,23.7772,1.0281,0.9727,0.9621,si,1,24.4611,2.3716984465027258
Esferas_BT474_dia_1_well_1_100X_1_blob_40,564.431,88.2352,25.1359,28.5326,0.911,28.9262,80.5377,25.1359,1.1216,0.8916,0.9638,si,1,27.03105,3.2005179512317743
Esferas_BT474_dia_1_well_1_100X_1_blob_43,422.2848,75.8421,23.7772,23.0978,0.9226,24.124,170.2724,23.0978,1.0113,0.9888,0.9596,si,1,23.6109,2.132893375341836
Esferas_BT474_dia_1_well_1_100X_1_blob_44,1227.6258,135.1185,38.0435,44.837,0.845,46.8947,128.5302,34.1624,1.4127,0.7079,0.9629,si,1,40.52855,10.787348721164038
Esferas_BT474_dia_1_well_1_100X_1_blob_47,491.0503,82.4708,23.0978,26.4946,0.9073,27.3854,119.7449,23.0978,1.164,0.8591,0.9629,si,1,25.2416,2.606046500056148
Esferas_BT474_dia_1_well_1_100X_1_blob_48,419.5157,82.1694,26.4946,22.4185,0.7808,27.5115,159.7751,22.4185,1.1641,0.8590000000000001,0.9252,si,1,24.965000000000003,2.5213099113013007
Esferas_BT474_dia_1_well_1_100X_1_blob_50,691.3472,99.7641,31.9293,29.8913,0.8729,33.8449,128.4802,27.1101,1.2166,0.8220000000000001,0.9526,si,1,30.4775,4.587430943395846
Esferas_BT474_dia_1_well_1_100X_1_blob_51,903.1819,111.5944,33.9674,33.9674,0.9114,35.3326,52.0284,33.9674,1.0266,0.9741,0.9698,si,1,34.65,6.741262470809122
Esferas_BT474_dia_1_well_1_100X_1_blob_57,435.6687,81.6066,25.8152,23.7772,0.8221,26.6941,14.7436,22.5282,1.1336,0.8821,0.9337,si,1,24.61115,2.415612353610628
Esferas_BT474_dia_1_well_1_100X_1_blob_61,1076.7109,151.5877,44.1576,40.7609,0.5888,50.0002,36.7142,29.783,1.8653,0.5361,0.8834,si,1,39.8916,10.286695558528796
Esferas_BT474_dia_1_well_1_100X_1_blob_62,422.7463,75.5125,23.0978,22.4185,0.9316,24.6164,50.5993,22.4185,1.0201,0.9803,0.9652,si,1,23.51745,2.1076680295538512
Esferas_BT474_dia_1_well_1_100X_1_blob_63,1078.0955,131.7418,46.1957,29.212,0.7806,46.7962,170.8112,29.212,1.6925,0.5908,0.9477,si,1,38.0041,8.894527381146867
Esferas_BT474_dia_1_well_1_100X_1_blob_65,455.5138,79.1223,23.7772,24.4565,0.9144,25.2092,104.0362,23.7772,1.0283,0.9725,0.9639,si,1,24.4932,2.381047756667454
Esferas_BT474_dia_1_well_1_100X_1_blob_66,541.3553,86.1489,25.1359,26.4946,0.9166,28.1253,142.8533,25.1359,1.0812,0.9249,0.965,si,1,26.6306,3.060373086856625
Esferas_BT474_dia_1_well_1_100X_1_blob_67,424.1309,76.638,23.7772,23.0978,0.9074,24.4942,160.56,23.0978,1.0457,0.9563,0.9543,si,1,23.796,2.1834507510986514
Esferas_BT474_dia_1_well_1_100X_1_blob_72,1040.2514,152.6167,46.875,40.0815,0.5612,52.9935,143.8646,28.9829,2.1704,0.4607,0.8440000000000001,si,1,40.9882,11.158557606744884
Esferas_BT474_dia_1_well_1_100X_1_blob_73,496.5885,82.2377,25.1359,25.1359,0.9227,26.1439,114.5672,25.1359,1.0032,0.9968,0.9629,si,1,25.6399,2.7313697856649544
Esferas_BT474_dia_1_well_1_100X_1_blob_74,460.5904,79.5203,24.4565,24.4565,0.9153,25.5366,151.3895,24.4565,1.0265,0.9742,0.9592,si,1,24.99655,2.530881058850155
Esferas_BT474_dia_1_well_1_100X_1_blob_75,1934.2029,171.7633,48.913,56.3859,0.8239,60.0022,59.37,43.1344,1.4276,0.7005,0.9586,si,1,51.5683,22.2218373216818
Esferas_BT474_dia_1_well_1_100X_1_blob_76,699.6544,99.7641,29.8913,31.25,0.8834,32.016,107.2815,29.2532,1.0788,0.9269,0.9604,si,1,30.6346,4.658736658607638
Esferas_BT474_dia_1_well_1_100X_1_blob_78,601.8136,91.6802,27.1739,29.212,0.8997,31.9366,60.7086,24.9127,1.3116,0.7624,0.9624,si,1,28.42465,3.72149035104034
Esferas_BT474_dia_1_well_1_100X_1_blob_81,811.3407,108.0812,33.288000000000004,32.6087,0.8728,34.1368,31.1593,32.0309,1.0489,0.9534,0.9596,si,1,33.08385,5.867858724446036
Esferas_BT474_dia_1_well_1_100X_1_blob_82,1203.6271,129.0527,39.4022,41.4402,0.9082,42.2345,101.1292,37.1318,1.1002,0.9089,0.972,si,1,39.68315,10.12628009082524
Esferas_BT474_dia_1_well_1_100X_1_blob_84,375.2105,71.9992,21.7391,22.4185,0.9096,23.3759,144.4623,21.7391,1.0347,0.9664,0.9553,si,1,22.5575,1.8599634841309551
Esferas_BT474_dia_1_well_1_100X_1_blob_85,413.9776,74.7165,23.0978,22.4185,0.9319,24.0953,111.5014,22.4185,1.0146,0.9856,0.963,si,1,23.2569,2.0383886683293704
Esferas_BT474_dia_1_well_1_100X_1_blob_86,323.0594,66.0016,21.0598,19.7011,0.9319,21.4829,34.6952,19.7011,1.0659,0.9382,0.9589,si,1,20.592,1.4149044371711692
Esferas_BT474_dia_1_well_1_100X_1_blob_87,1087.3257,133.4301,36.6848,41.4402,0.7675,44.986,51.7456,33.9036,1.3848,0.7221,0.9353,si,1,39.4448,9.944908575323932
Esferas_BT474_dia_1_well_1_100X_1_blob_88,441.6684,77.2691,22.4185,23.7772,0.9296,25.6358,122.0054,22.4185,1.0608,0.9427,0.9676,si,1,24.02715,2.2476997581856883
Esferas_BT474_dia_1_well_1_100X_1_blob_89,590.2757,90.6229,23.7772,29.8913,0.9032,31.0426,113.1986,23.7772,1.2814,0.7804,0.9697,si,1,27.4099,3.3369820701117283
Esferas_BT474_dia_1_well_1_100X_1_blob_90,1349.4654,143.1058,41.4402,43.4783,0.8281,44.6978,65.7723,39.8361,1.0983,0.9105,0.9475,si,1,42.26695,12.235852982214016
Esferas_BT474_dia_1_well_1_100X_1_blob_91,985.7928,123.1234,40.7609,35.3261,0.8172,43.5737,149.0362,30.6852,1.5523,0.6442,0.9487,si,1,37.12945,8.294439963907594
Esferas_BT474_dia_1_well_1_100X_1_blob_94,1262.7009,139.6891,40.7609,46.1957,0.8132,50.33600000000001,58.2405,34.0023,1.5656,0.6387,0.9551,si,1,42.16915,12.151113040022096
Esferas_BT474_dia_1_well_1_100X_1_blob_95,754.5745,123.1916,28.5326,42.1196,0.6248,44.053,70.1679,22.9867,2.2096,0.4526,0.8762,si,1,33.519850000000005,6.102920595075831
Esferas_BT474_dia_1_well_1_100X_1_blob_96,1091.0178,132.566,36.6848,39.4022,0.7801,43.9271,121.7236,36.6848,1.1354,0.8807,0.94,si,1,40.30595,10.610577096380045
Esferas_BT474_dia_1_well_1_100X_1_blob_97,798.4183,105.5969,35.3261,29.212,0.8998,37.2156,158.58700000000005,28.3574,1.3201,0.7575,0.9684,si,1,32.786500000000004,5.711059605456505
Esferas_BT474_dia_1_well_1_100X_1_blob_98,284.2923,61.7607,18.3424,19.7011,0.9366,20.5383,124.2157,18.3424,1.0859,0.9209,0.961,si,1,19.44035,1.190539361791172
Esferas_BT474_dia_1_well_1_100X_1_blob_101,833.4933,136.4772,31.9293,42.7989,0.5623,45.3334,70.7505,28.4082,1.8424,0.5428,0.8517,si,1,36.8708,8.122303289468062
Esferas_BT474_dia_1_well_1_100X_1_blob_103,410.2855,75.2793,23.0978,23.0978,0.9098,23.7772,36.8699,23.0978,1.0082,0.9918,0.9569,si,1,23.4375,2.0862453182165
Esferas_BT474_dia_1_well_1_100X_1_blob_104,770.7275,105.0341,31.25,31.9293,0.8779,34.1908,49.0283,30.9004,1.0795,0.9264,0.962,si,1,32.5456,5.5860956429726745
Esferas_BT474_dia_1_well_1_100X_1_blob_105,1001.9457,118.7176,37.3641,34.6467,0.8934,37.8976,165.4655,34.6467,1.0777,0.9279,0.9701,si,1,36.27215,7.733060647001241
Esferas_BT474_dia_1_well_1_100X_1_blob_107,647.9649,95.3584,28.5326,29.8913,0.8955,31.6681,67.2856,27.5815,1.1344,0.8815,0.9564,si,1,29.6248,4.213061522135186
Esferas_BT474_dia_1_well_1_100X_1_blob_110,845.9542,109.275,34.6467,31.9293,0.8903,36.8417,22.7824,31.7045,1.1675,0.8565,0.964,si,1,34.2731,6.52366549499449
Esferas_BT474_dia_1_well_1_100X_1_blob_113,1251.6245,132.9639,37.3641,44.1576,0.8896,45.0321,78.6901,37.3641,1.1953,0.8366,0.9707,si,1,41.1981,11.330865441190374
Esferas_BT474_dia_1_well_1_100X_1_blob_116,426.9,77.036,23.0978,23.7772,0.904,24.8775,124.992,23.0978,1.0491,0.9532,0.9541,si,1,23.98765,2.2366324953204906
Esferas_BT474_dia_1_well_1_100X_1_blob_117,1031.9441,123.8227,33.288000000000004,39.4022,0.8458,41.507,68.8952,32.7571,1.2443,0.8037,0.9648,si,1,37.13205,8.296182547280736
Esferas_BT474_dia_1_well_1_100X_1_blob_118,1090.0948,124.6469,38.7228,37.3641,0.8817,39.4373,169.0772,37.0094,1.0771,0.9284,0.9629,si,1,38.22335,9.04935782773375
Esferas_BT474_dia_1_well_1_100X_1_blob_119,1046.251,121.2702,37.3641,36.0054,0.894,42.447,39.8056,33.1456,1.2779,0.7826,0.9736,si,1,37.7963,8.749422370543487
Esferas_BT474_dia_1_well_1_100X_1_blob_121,640.1192,95.1935,31.25,26.4946,0.8877,31.7191,170.1342,26.4946,1.1847,0.8441,0.9612,si,1,29.10685,3.995923297096277
Esferas_BT474_dia_1_well_1_100X_1_blob_122,362.7496,70.2425,21.7391,21.7391,0.9239,22.4904,64.9831,21.6167,1.0042,0.9958,0.9562,si,1,22.05355,1.7380691283114278
Esferas_BT474_dia_1_well_1_100X_1_blob_123,365.9802,71.0384,21.0598,22.4185,0.9113,22.786,79.6952,21.0598,1.0453,0.9566,0.956,si,1,21.9229,1.7073616742318845
Esferas_BT474_dia_1_well_1_100X_1_blob_126,1102.0942,131.1107,32.6087,45.5163,0.8057,46.6579,106.06,30.277,1.5796,0.6331,0.9503,si,1,38.46745,9.223838998039223
Esferas_BT474_dia_1_well_1_100X_1_blob_127,390.9019,72.9599,22.4185,22.4185,0.9228,24.4942,123.6901,21.6167,1.1052,0.9048,0.9614,si,1,23.05545,1.9858769256235536
Esferas_BT474_dia_1_well_1_100X_1_blob_128,765.1893,102.5498,29.8913,31.9293,0.9143,33.8108,67.5572,29.8913,1.092,0.9157,0.9676,si,1,31.85105,5.2360378991468135
Esferas_BT474_dia_1_well_2_100X_2_blob_10,1111.7859,131.2755,36.6848,40.0815,0.8107,42.4144,58.0919,35.8357,1.1977,0.8349,0.9501,no,1,39.12505,9.705015571767724
Esferas_BT474_dia_1_well_2_100X_2_blob_17,1131.631,141.3492,47.5543,32.6087,0.7118,47.9458,172.6736,30.7594,1.5219999999999998,0.657,0.9307,no,1,39.3526,9.875334462361614
Esferas_BT474_dia_1_well_2_100X_2_blob_20,1944.3562,184.2929,43.4783,61.1413,0.7194,63.7067,111.9149,42.5361,1.6796,0.5954,0.9168,no,1,53.1214,24.29070146643545
Esferas_BT474_dia_1_well_2_100X_2_blob_21,1445.4602,159.4102,58.4239,33.288000000000004,0.7148,59.0251,11.9566,31.2715,1.9963,0.5009,0.9405,no,1,45.1483,14.912680948073993
Esferas_BT474_dia_1_well_2_100X_2_blob_31,1815.594,185.3503,38.0435,67.2554,0.6641,69.3667,104.1723,35.3963,2.1113,0.4736,0.9101,no,1,52.3815,23.28977603163826
Esferas_BT474_dia_1_well_2_100X_2_blob_47,746.2673,104.2382,34.6467,28.5326,0.8631,34.7066,176.6335,28.3123,1.2094,0.8268,0.9545,no,1,31.50945,5.069369967960731
Esferas_BT474_dia_1_well_2_100X_2_blob_48,667.3485,97.8427,29.212,30.5707,0.8759999999999999,31.3164,65.6589,28.5635,1.1044,0.9054,0.9551,no,1,29.939950000000003,4.348953179004597
Esferas_BT474_dia_1_well_2_100X_2_blob_51,833.4933,127.1994,43.4783,29.8913,0.6474,44.3661,11.482,26.1978,1.9289,0.5184,0.8808,no,1,35.28195,7.116873727947032
Esferas_BT474_dia_1_well_2_100X_2_blob_55,1325.0052,142.9693,44.837,42.7989,0.8146,48.7098,50.0921,36.4007,1.3330000000000002,0.7502,0.9507,no,1,42.55525,12.487944459219303
Esferas_BT474_dia_1_well_2_100X_2_blob_57,778.1117,110.0026,32.6087,33.288000000000004,0.8081,36.0311,44.2361,30.1467,1.1789,0.8482,0.938,no,1,33.0889,5.870546187664
Esferas_BT474_dia_1_well_2_100X_2_blob_64,1575.1455,165.5043,37.3641,58.4239,0.7226,60.5878,107.6223,32.1269,1.9617,0.5098,0.9407,no,1,46.35735,16.143114421749974
Esferas_BT474_dia_1_well_2_100X_2_blob_65,774.4196,107.3535,29.212,35.3261,0.8444,36.2545,102.9946,29.212,1.1868,0.8426,0.9526,no,1,32.73325,5.683278024632517
Esferas_BT474_dia_1_well_2_100X_2_blob_67,1534.9938,159.7681,54.3478,42.7989,0.7557,55.9545,29.0546,35.1588,1.6812,0.5948,0.9382,no,1,45.55665000000001,15.320991171168366
Esferas_BT474_dia_1_well_2_100X_2_blob_73,572.7382,89.4291,29.212,24.4565,0.8999,30.3281,164.4072,24.4565,1.2186,0.8206,0.9635,no,1,27.3923,3.3305581304567005
Esferas_BT474_dia_1_well_2_100X_2_blob_76,981.1776,126.4718,37.3641,38.0435,0.7709,44.2359,132.5104,31.8515,1.4341,0.6973,0.938,no,1,38.0437,8.922360464359596
Esferas_BT474_dia_1_well_2_100X_1_blob_1,463.821,84.5571,26.4946,24.4565,0.8152,27.3263,145.1247,23.3637,1.1903,0.8401,0.9141,no,1,25.345,2.638204194808442
Esferas_BT474_dia_1_well_2_100X_1_blob_10,1249.7785,140.2919,29.8913,50.2717,0.7979999999999999,50.8241,98.455,29.8913,1.7123,0.584,0.964,no,1,40.3577,10.651499292888836
Esferas_BT474_dia_1_well_2_100X_1_blob_14,263.5242,60.2371,18.3424,18.3424,0.9126,19.7479,49.1849,18.3424,1.0082,0.9919,0.9509,no,1,19.04515,1.1193984789128468
Esferas_BT474_dia_1_well_2_100X_1_blob_24,1588.0678,169.8418,45.5163,46.875,0.6918,52.9804,130.8404,42.9348,1.1965,0.8358,0.9413,no,1,47.9576,17.873262879701628
Esferas_BT474_dia_1_well_2_100X_1_blob_30,1208.2423,142.2417,38.0435,47.5543,0.7504,54.0967,125.2867,30.488000000000003,1.8241,0.5482,0.9539,no,1,42.29235,12.257925367642686
Esferas_BT474_dia_1_well_2_100X_3_blob_2,1463.9207,162.2241,39.4022,52.3098,0.6990000000000001,56.5493,118.7203,35.8357,1.6969,0.5893,0.9125,no,1,46.1925,15.971507961780286
Esferas_BT474_dia_1_well_2_100X_3_blob_10,481.8201,82.0728,26.4946,23.0978,0.8989,27.0462,11.5922,23.0978,1.1252,0.8887,0.9569,no,1,25.072,2.5538680635529785
Esferas_BT474_dia_1_well_2_100X_3_blob_20,532.5865,88.9629,26.4946,26.4946,0.8456,29.495,128.4537,25.4597,1.1049,0.905,0.9498,no,1,27.47735,3.3616775744503062
Esferas_BT474_dia_1_well_2_100X_3_blob_24,745.3443,105.1989,32.6087,31.25,0.8463,33.4264,127.5686,30.5656,1.0872,0.9198,0.9492,no,1,31.996,5.307849303639824
Esferas_BT474_dia_1_well_2_100X_3_blob_32,599.0445,96.5522,31.9293,25.8152,0.8075,32.7922,13.1726,25.6624,1.2668,0.7894,0.9288,no,1,29.2273,4.045736670428116
Esferas_BT474_dia_1_well_2_100X_3_blob_45,1093.3254,128.6264,37.3641,39.4022,0.8304,44.4545,128.7966,35.0381,1.3078,0.7646,0.9465,no,1,39.74630000000001,10.174700598695084
Esferas_BT474_dia_1_well_2_100X_3_blob_52,942.4105,129.5189,36.0054,35.3261,0.706,40.1045,38.8114,33.3547,1.1282,0.8864,0.9204,no,1,36.72960000000001,8.029344948972094
Esferas_BT474_dia_1_well_2_100X_3_blob_71,691.3472,104.801,27.8533,31.25,0.7909999999999999,32.6794,69.3045,27.8533,1.1233,0.8902,0.946,no,1,30.26635000000001,4.492743967333453
Esferas_BT474_dia_1_well_2_100X_3_blob_72,763.3433,109.7695,33.288000000000004,32.6087,0.7961,33.9742,11.5346,31.2241,1.0426,0.9592,0.9374,no,1,32.59915,5.613714849640764
Esferas_BT474_dia_1_well_2_100X_3_blob_74,574.1228,91.4471,27.8533,27.1739,0.8627,29.7985,155.7723,26.7363,1.0708,0.9339,0.9493,no,1,28.2674,3.6600676551406335
Esferas_BT474_dia_1_well_1_100X_2_blob_1,539.5092,87.0414,28.5326,24.4565,0.8949,29.495,165.3236,24.4565,1.1646,0.8587,0.9582,no,1,26.97575,3.180915293504504
Esferas_BT474_dia_1_well_1_100X_2_blob_3,384.9022,78.3264,25.1359,20.3804,0.7884,25.4642,9.211,20.3804,1.2136,0.8240000000000001,0.9429,no,1,22.9223,1.9516686961273548
Esferas_BT474_dia_1_well_1_100X_2_blob_4,365.5187,70.0777,21.7391,21.0598,0.9353,22.6132,32.7352,21.0598,1.0396,0.9619,0.9623,no,1,21.8365,1.6872545571264288
Esferas_BT474_dia_1_well_1_100X_2_blob_5,660.4258,119.7466,31.9293,28.5326,0.5788,36.7099,38.991,27.1928,1.1993,0.8338,0.8992,no,1,31.95135,5.285659195392193
Esferas_BT474_dia_1_well_1_100X_2_blob_7,165.2218,47.1164,14.2663,14.2663,0.9353,16.205,146.9761,14.2663,1.0776,0.928,0.9509,no,1,15.23565,0.573078983341928
Esferas_BT474_dia_1_well_1_100X_2_blob_8,335.0588,67.5934,21.0598,19.7011,0.9216,22.0448,146.3099,19.7011,1.0842,0.9224,0.9622,no,1,20.87295,1.47361155473701
Esferas_BT474_dia_1_well_1_100X_2_blob_13,428.746,76.638,23.0978,23.7772,0.9173,24.5507,104.4208,23.0978,1.038,0.9634,0.9602,no,1,23.82425,2.1912363966555057
Esferas_BT474_dia_1_well_1_100X_2_blob_15,572.7382,90.8843,26.4946,29.212,0.8713,30.9383,109.2307,26.2021,1.1282,0.8863,0.9535,no,1,28.5702,3.778951878605112
Esferas_BT474_dia_1_well_1_100X_2_blob_18,691.3472,116.961,33.288000000000004,33.288000000000004,0.6351,40.1333,146.0409,26.9008,1.5397,0.6495,0.8954,no,1,33.51705,6.101391344471827
Esferas_BT474_dia_1_well_1_100X_2_blob_19,555.2007,94.9604,23.7772,32.6087,0.7737,33.6123,75.9638,23.2721,1.5019999999999998,0.6658,0.9243,no,1,28.4422,3.7283877962977456
Esferas_BT474_dia_1_well_1_100X_2_blob_20,545.0474,88.79799999999999,25.1359,28.5326,0.8686,29.2199,107.5924,24.6552,1.2047,0.8301,0.954,no,1,26.93755,3.167421065313204
Esferas_BT474_dia_1_well_1_100X_1_blob_1,399.6707,82.2377,21.7391,27.1739,0.7426,28.7902,70.71,20.431,1.4862,0.6729,0.8983,no,1,24.6106,2.415450407853848
Esferas_BT474_dia_1_well_1_100X_1_blob_4,798.4183,113.5159,29.8913,38.0435,0.7786,41.6402,61.7626,25.8242,1.5933,0.6276,0.9519,no,1,33.7322,6.219643892073775
Esferas_BT474_dia_1_well_1_100X_1_blob_11,663.6564,95.7563,29.8913,28.5326,0.9095,31.4047,128.8534,28.0955,1.1074,0.903,0.9667,no,1,29.7501,4.266746191330123
Esferas_BT474_dia_1_well_1_100X_1_blob_14,710.2692,127.4326,23.7772,42.1196,0.5496,42.7773,100.0607,23.7707,2.152,0.4647,0.8522,no,1,33.274,5.969618212758492
Esferas_BT474_dia_1_well_1_100X_1_blob_17,492.8964,83.9943,25.8152,25.1359,0.8779,29.4009,49.6859,23.5054,1.2537,0.7977,0.9553,no,1,26.45315,2.9996024769594616
Esferas_BT474_dia_1_well_1_100X_1_blob_19,1135.7846,137.8076,31.9293,47.5543,0.7516,48.3675,79.4792,31.9248,1.6933,0.5906,0.9368,no,1,40.14615,10.48487431164174
Esferas_BT474_dia_1_well_1_100X_1_blob_22,562.1234,113.118,33.288000000000004,26.4946,0.552,35.0177,161.9166,25.4954,1.3687,0.7306,0.8403,no,1,30.25655,4.488381237481439
Esferas_BT474_dia_1_well_1_100X_1_blob_28,1133.0156,142.6396,38.7228,44.837,0.6998,48.315,62.354,32.0994,1.6081,0.6218,0.9021,no,1,40.2072,10.532779936610725
Esferas_BT474_dia_1_well_1_100X_1_blob_29,926.2575,124.1524,31.25,42.1196,0.7551,44.2568,107.8787,31.25,1.5325,0.6525,0.9215,no,1,37.7534,8.719663557130072
Esferas_BT474_dia_1_well_1_100X_1_blob_33,635.504,97.0467,28.5326,31.9293,0.8479,35.2345,123.9965,23.1849,1.5148,0.6602,0.9572,no,1,29.2097,4.038432325240613
Esferas_BT474_dia_1_well_1_100X_1_blob_34,687.1936,99.0365,26.4946,33.288000000000004,0.8804,34.9386,63.4349,26.4946,1.3212,0.7569,0.9628,no,1,30.7166,4.6962471728211215
Esferas_BT474_dia_1_well_1_100X_1_blob_35,613.8129,91.5154,27.8533,27.8533,0.921,29.4323,161.1468,27.7655,1.0343,0.9669,0.9666,no,1,28.5989,3.790351683722248
Esferas_BT474_dia_1_well_1_100X_1_blob_37,655.8106,95.1935,27.8533,29.8913,0.9094,31.9366,119.2914,27.8533,1.1187,0.8939,0.9618,no,1,29.89495,4.329373096475498
Esferas_BT474_dia_1_well_1_100X_1_blob_41,1083.1721,129.4223,31.25,42.7989,0.8126,43.6531,69.0265,31.25,1.3982,0.7152,0.9552,no,1,37.45155,8.512182166922544
Esferas_BT474_dia_1_well_1_100X_1_blob_45,1741.7518,199.102,46.875,69.9728,0.5521,71.6961,102.5877,38.2377,2.0541,0.4868,0.85,no,1,54.9669,26.91133567339204
Esferas_BT474_dia_1_well_1_100X_1_blob_46,708.8847,102.7829,36.0054,24.4565,0.8432,36.1653,174.6107,24.4565,1.466,0.6822,0.9573,no,1,30.3109,4.51261222016105
Esferas_BT474_dia_1_well_1_100X_1_blob_49,781.3423,121.037,34.6467,38.0435,0.6702,44.032,128.1076,24.9793,2.0108,0.4973,0.9001,no,1,34.50565,6.6573617798405404
Esferas_BT474_dia_1_well_1_100X_1_blob_54,1202.7041,155.9935,49.5924,39.4022,0.6211,51.9601,25.56,34.3133,1.74,0.5747,0.8899,no,1,43.1367,13.00685426144641
Esferas_BT474_dia_1_well_1_100X_1_blob_55,398.2861,73.7558,23.0978,21.7391,0.9201,24.3241,125.9097,21.7391,1.0733,0.9317,0.96,no,1,23.0316,1.9797203527330007
Esferas_BT474_dia_1_well_1_100X_1_blob_56,304.1374,65.0408,20.3804,19.7011,0.9035,20.8395,19.0256,19.7011,1.025,0.9756,0.9435,no,1,20.2703,1.3496216883687129
Esferas_BT474_dia_1_well_1_100X_1_blob_58,472.5898,80.87899999999998,24.4565,25.1359,0.9079,25.7794,71.5651,24.4565,1.0288,0.972,0.9579,no,1,25.11795,2.5679354023263867
Esferas_BT474_dia_1_well_1_100X_1_blob_59,455.9753,85.6827,26.4946,23.7772,0.7805,30.4496,38.6598,21.5714,1.3698,0.73,0.9273,no,1,26.0105,2.8515278793230165
Esferas_BT474_dia_1_well_1_100X_1_blob_60,476.2819,81.2769,25.8152,23.7772,0.906,27.1484,31.7014,23.2015,1.164,0.8591,0.9587,no,1,25.17495,2.5854573017173634
Esferas_BT474_dia_1_well_1_100X_1_blob_64,560.2774,104.4713,36.0054,25.1359,0.6451,38.9071,155.2249,19.4814,2.1266,0.4702,0.8891,no,1,29.19425,4.032027523096839
Esferas_BT474_dia_1_well_1_100X_1_blob_68,401.0552,73.7558,22.4185,22.4185,0.9264,23.9319,55.4077,22.4185,1.0106,0.9895,0.9623,no,1,23.1752,2.016981859031873
Esferas_BT474_dia_1_well_1_100X_1_blob_69,659.0412,101.987,22.4185,35.3261,0.7962,35.7546,75.6997,22.4185,1.6121,0.6203,0.9504,no,1,29.08655000000001,3.987568492389728
Esferas_BT474_dia_1_well_1_100X_1_blob_70,365.9802,70.2425,21.7391,21.7391,0.9321,22.8366,112.751,21.6167,1.0225,0.978,0.9618,no,1,22.22665,1.779317918080786
Esferas_BT474_dia_1_well_1_100X_1_blob_71,695.5008,107.6832,32.6087,31.25,0.7537,39.1495,141.3402,25.3315,1.575,0.6349,0.9378,no,1,32.2405,5.430462576144074
Esferas_BT474_dia_1_well_1_100X_1_blob_79,1411.7697,171.1322,37.3641,59.1033,0.6058,60.8424,106.209,34.552,1.8763,0.5329999999999999,0.8958,no,1,47.6972,17.583696342927507
Esferas_BT474_dia_1_well_1_100X_1_blob_80,808.1101,128.9561,40.0815,30.5707,0.6107,42.3218,18.7258,28.0097,1.7623,0.5674,0.8795,no,1,35.16575,7.046787458729839
Esferas_BT474_dia_1_well_1_100X_1_blob_83,900.4128,112.5552,33.9674,33.9674,0.8931,35.463,36.4309,33.7347,1.0026,0.9975,0.9608,no,1,34.59885,6.711452357183112
Esferas_BT474_dia_1_well_1_100X_1_blob_92,839.493,124.1524,30.5707,37.3641,0.6844,41.1272,120.8014,28.1412,1.516,0.6596,0.9141,no,1,34.6342,6.732044861614085
Esferas_BT474_dia_1_well_1_100X_1_blob_93,1937.4335,205.7307,63.1793,49.5924,0.5752,69.7118,142.125,38.7775,1.98,0.505,0.8771,no,1,54.24465,25.86439081834125
Esferas_BT474_dia_1_well_1_100X_1_blob_100,1763.443,206.8845,61.8207,54.3478,0.5177,67.2417,29.6731,39.6484,2.0632,0.4847,0.8481,no,1,53.44505,24.7373960917482
Esferas_BT474_dia_1_well_1_100X_1_blob_102,458.7444,80.7141,23.7772,24.4565,0.8849,25.437,34.1145,23.7772,1.0217,0.9787,0.9576,no,1,24.6071,2.4144200135294365
